,0
247,"카카오페이를 빠뜨렸군,  고의로??  카카오페이는 49%가 중국 자본아니냐"
248,"우리나라 한해 반도체 회사들이 중국에서 벌어들이는 돈이 500억달러 정도 된다 
그런데 자동차, 휴대폰 사업은 철수 했고 
유통, 리튬배터리, 태양광, 철강, 문화산업, 게임,  전기 자동차, 부동산투자 할거 없이 중국에서 보호 무역으로 막고 있다 
반도체만 벌지  나머지 기업들은 진출도 못한다 
더이상 중국에 끌려다니지 말고 할소린 하자  
이제 중국이 무역공격할거 없다"
249,중국자본에  넘긴자들만  호의호식 하겠지.
250,"항상 위기 상황속에서 성장해온 
대한민국이다, 
불안조성 하지말고 위기 극복하는 힘을 주고 
응원하는 기사를 써 주는 기사가 바람직 할듯,"
251,"난 조선 일보 기자들에게  제보 한다!!!!!!
.
.
.
조선 일보의  손녀가 패악질로 인성 문제가 있던데 ....집안 내력 인지 취재하고 부모도 같이 기사로 쫌 내라 ...
.
.
.
조선 일보 방씨 손녀의 패악질을 보면  어른에게 배워  인성이 바닥 같다!
.
.
.
조선 일보 기자들은  월급 먹고 뭐하니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
252,지금까지 잘먹고 잘살았잖아.
253,"거봐 내누누이 말했지만 중국은 살을 내주고 뼈를 취하는 왕서방이라니께
지금중국에 물건좀 많이 판다고 비굴할 필요없다
좀있슴 중국과의무역이익이 역전되는순간 한국경제는 중국손아귀에 들어가게된다
그럼 조선족 반장밑에서 한국인들 열악헌 노동환경에서 저임금으로 죽어나가는겨 
빨리 탈중국해야헌다 모든중국공장 다른아시아로 급선회허고
농산물은 남미나북미 지역에 농축산 단지맹글어 한국에 자급자족헐 수있게 해야헌다
아르헨에 사논땅 있자네 정부가 한국지원자 후원지원해서 거기서 평생 돈벌며 일할수있게 해야"
254,"중국공산당의 개가 되어 중국에서 돈벌기 vs 세계로 눈을 돌려 더 큰 시장 개척하기

답은 정해져 있고 좋은 예시도 있다~!

K-POP 그러했고 K-DRAMA 도 세계로 눈을 돌려 성공했다~

중국 묻으면 예속화 되고 먹버 당하는건 정해진 수순~!"
255,"중국돈 좋아하지 마라.  현재는 daum(카카오),  kpop(sm)  매국노 짓이다."
256,"인도에도 신문 포장지 수출하니?
조선일보 부수 조작의 달인 
여태 먹은거 다 토해내라"
257,"전세계 개발도상국으로 뉴스를 인쇄해 포장지로 수출하는 조선찌라시구나...
포장지 한류를 선도하는 조선찌라시..."
258,우리..죽는다는거 맞죠..빈센조덕에 후회없는 삶이였습니다ㅎ
259,"거짓말일인자 
나도 중국이 싫지만 사드배치 할 생각도 업고 하지도 않을거라고 거짓말 해서 
결국 애꿏은 우리만 피해봄 
의전 받고 싶어서 기차 플랫폼까지 들어간 의전황 
최순실 알았냐고 하니깐 그 부분에 대해선 언급이 대단히 제한되어 있다는 제한 황 
근데 왜 전승절에 왜 우리나라 대통령이 갔냐고"
260,"저게 뭔데 또 나와 설레발 치노, 허긴 저갓도 개검출신"
261,"니가 뭔데
외교가처럼 말하지마
꼬라지 봐라"
262,"뭘좀 알고나 떠들까?
전광훈이랑 고스톱이나 치고 놀지 않고ᆢ"
263,"중국 일본 북한이 주적이 아니여서  수교를 하고
협상하고 대화하는게 아니라 굳이 주적으로
대해서  한반도 긴장을 조성할필요가 없어서 입니다
외교의 기본은 한반도의 긴장완화라는것인데
어찌 저런 무책임한발언을 하는건지 .."
264,다들 알고 당연한 이야기를 본인만 알고있는듯이 말하네 답답하다
265,"빌어먹을 황교안이 또 숟가락 얹고 있네.
그냥 洞窟동굴에서 잠이나 자지."
266,공안검사출신기자양반 기사쓰지마세요 썩을자다
267,6.25때 쳐들어온 애들이 무슨 동맹이라고  .
268,아직도 분위기 파악을 못했네
269,정치 재개한다면서 쪼르르 찿아간 곳이 눈도장 찍으러 미국행. 저런 사람이 대통령돤다면  뭔일이 벌어질까... 아찔하다.
270,네가 뭔데 떠들고 다니노?
271,ㅎㅎ 지가 뭐리도 되나?
272,"저렇게 언론재벌이 된거구나
어이가 없네
그렇게 가짜 뉴스 조작하고
그렇게 갑질하고"
273,썩은  언론  기레기   조  중  동!   !!!   폐간하라
274,"언론 신뢰도는 꼴찌에다가 신문이 나오자마자
포장도 뜯기 전에 폐지로 온 세계에 팔려나가는 찌라시들!
저런 것도 신문이라 부르나? 
저런 것도 언론이라 부를까?"
275,"조중동이  피땀흘려   순수 노력으로
정직하게   거짓 조작 없이돈을 벌었다면
금방찍어낸  따끈따끈한 신문을
포장도 뜯지않고  똥값에 버리진 않지.
가판대에서 판매하는 800 원보다 헐값인
500 원에 팔수가 없지.
장사들은  손해보는 짓거리 안하거든.
부수조작으로  혈세 먹은거  단 1원도
남김없이 몰수해서  
그 돈 조작안하는  신문사에 줘라.
그리고  가짜뉴스로   벌어들인 매출액의
3배는  사측과 기자에게  물려내는 법 
반드시 통과시켜  가짜뉴스로
국민들을 농락하는 신문은  자연
퇴출되게  해야  더이상 신문농단도
없다."
276,"멍청한 양키들이 오만방자해서는
중국을 이렇게 키워주고서는 
이제와서 제어할려고 하니 그게 쉽나?
자업자득이다!"
277,"(오늘의 상식)
대만은 유엔 가입국이 아닙니다.
알고 계시나요?
상임이사국인 중국이 유엔총회에서 거부권을 행사해서 대만의 유엔가입이 거부 됐습니다.
결론: 중국은 인류 역사에 전혀 도움이 안되고 민폐만 주는 나라 :)"
278,"뒷처리도 중국식으로 하네
역시 바퀴벌레 민족이야"
279,지구의 악이다 중국은....
280,부메랑은 이럴 때 쓰는거지
281,"추락을 대비한 최소한의 안전장치도 안달았다는 얘기네.

저렇게 민폐짓하기도 참 힘들겠다.

저것들은 양심이 있기는한건가?

인의예지는 밥말아먹은 나라, 중화인민공화국"
282,내일 바다로 떨어졌다는 기사 볼수있길
283,전 세계 악의축일세ㅉㅉ
284,중국은 항상중국하네 ㄹㅇ 말하기도 지겹 전염병돌아서 다죽으면 감사!!!!!!!!!
285,"인공위성 낙하물 습근평(시진핑) 머리위로 떨어져야죠!
본인들이 만든 쓰레기 본인들 머리위로!!
여기 내린 황사도 모두 베이징 하늘에 다시 뿌려주고싶다. 가져가라!"
286,자금성에 떨어지면 좋겠다
287,진짜 중국 통채로 못날리나 전세계로민폐 황사미세먼지민폐 너무싫다
288,UN에서 법이 통과 되겠네. 능력안되면 우주개발 하지말것. 지구인의 이름으로. 이거 땅에 떨어지면 핵폭탄급인데 덜덜
289,가지가지한다
290,시잔평이 침실 위로 추락해라.
291,"중공정권이 6.25 영화 홍보하며, 
중국인들의 한국인들에 대한 증오,투쟁을 선동,적개심 일으키기까지 하며, 
주변국을 투쟁대상으로 만들면서 공산당 100주년에 앞서 공산당에 대한 무조건적인 복종.맹신을 세뇌중, 
시진핑은 청소년 교육위해선 어릴적부터 홍색의 낙인을 찍어야 한다고 말하며 유치원서 꺼지 세뇌교육
이런 중공정권과 친중공하겠다는 사람들은 뭔가?
중공은 인권탄압, 특히 23년째 무고한 파룬궁 모함,강제생체장기적출 학살하는 도살자집단인데 친중공하며 한패 되면 언제날아올지 모르는 중국로켓처럼 언제 뒤통수 맞을지 모름"
292,"착취에 가까운 거래다.
사드 품어 물귀신처럼 일본에만 힘자랑면서 도미노
배치 유도하는 한국과는 질적으로 다르지만 그렇다.
안보 위기가 실현된다면 리모컨을 가진 국가들과는
상대적으로 경제격차가 더 크게 벌어져 압도당한다.
그림자 정부에 잠식 당하기 시작하면 국격이 추락할 것이다.
중국의 자율권이 문제되었다면 인도 또한 진통을 겪게 된다."
293,프랑스  함선  이름이  잔다르크  라고  이름을  지었는지   잔다르카가  영웅적으로  전쟁에서  승리를  거두었는데  프랑스가    잔다르크를  지켜주지  못했다
294,지혜롭게 중립외교로 어떤 침공도 피해도 입지 않아야 한다. 아메리카 편을 들 아무런 이유가 없다. 중국을 자극하여 손해볼 일을 만들 필요가 전혀 없다. 우리 이익을 지키고 확대하기 위해서는 아메리카가 주도하는 힘겨루기에 휘말려들어서는 안된다. 시늉만 내면 된다.
295,ㅗ니네가뭔데ㅗ
296,"자기들 한테 뭐라 그러는건 내정각섭이고 자기들이 다른 나라에 이래라 저래라 하는건 괜찮고 ?
웃기는 짜장들이야."
297,"이세상에서 사라져야할 나라가 중국, 일본이다 지리적 위치때문에 어쩔수 없이 살아가야 하는 우리나라가 불쌍하다  오늘 중국산 미세먼지  장난아닌데 짜증난다"
298,홍콩 티벳 신장위구르 지지한다
299,미얀마는 유엔에서 관심도 없던데  이익이  없어서 일까
300,훠훠훠 이거시 바로 내로남불이요
301,공산당넘들       지도세도모르게     싹쓰러버릴순엄냐      정은아      연구함혀봐라
302,"""싸~~비  중궈""  문재앙에게는 통할지 몰라도 유엔엔 안 통한다."
303,중국놈들 참 웃긴다  위구르 지지하든 너희들이 뭐라고 우리 나라 뇌없는 달 처럼 하다가 유엔국 왕따 된다  짜짱은 짜짱답게
304,"내년 대선에 국민의힘이 승리하면 티벳 위구르 대만 홍콩 독립을 지지해라. 야당 대선후보가 되려면 문재인처럼 중국눈치 보지 않는다는 것을 층명해야 하니까 티벳 위구르 대만 홍콩 독립을 지지하는지 부터 밝혀야 한다. 

조중동도 문재인처럼 중국 눈치보지 말고 위구르 학살하는 중국공산당 비난 사설쓰고 대만기 1면에 싣고 티벳 위구르 대만 홍콩 독립을 지지해라. 미국 언론 중국에서 특파원 쫓겨나고 웹사이트 차단 제재 당하는거 봐라.

문재인 중국 눈치본다 비난만 하지 말고 우리 국민의힘 조중동 보수가 앞장을 서야 대선에서 승리하지, 그치?"
305,"한한령 다음은 뭘까 
참석해서 한번 테스트해보자"
306,"중공을 지구촌에서
고립시켜야한다
지구촌 모든국가가
동참해야한다
그리하지안으면 
지속적으로 지구촌의
악마로 남을겄이다"
307,"미세먼지 중국에 항의좀 하라고 뽑아줬는데 시바
이번정권은 더심하게 중국한테 기어다니네

중국이 먼데 왜  허수아비 정권아"
308,니가 뭔데 이래라 저래라냐  건방지게~~
309,"대한민국은 어쩌다가 세계 양대 양아치 사이에 자리 잡았을까.

그마저도 집안은 두동강이고.."
310,"중국이 완전 깡패처럼 행동하는것 같다는..

          현대 문명국 맞는지?

                    시진핑이 도를 넘은것 아닌지?"
311,"중국 공산당은 명나라와 청나라의 사대외교와는 다르다. 과거 명, 청 왕조들은 스스로가 형님다운 모습을 보여서 따르게 만들고 다스린다면 지금은 그냥 덩치 큰 동네 양아치로 전락해버림"
312,분해되서 재진입 하는거 없을거라며 중국아??
313,관세는 수입업자랑 소비자가 부담하는거다ㅉㅉ 미국수입업자들이 국가상대로한 소송껀만 3000껀이 넘는다
314,효과가 있다는 것.. 없었으면 대중적자 더욱 컸을것
315,"미국에 물건팔아 돈벌어미국을 공격하려는데 미국이가만있을까 
괸세를더올려라"
316,환율올려라
317,"문재앙: 중국은 높은 산봉우리고 중국몽은 모두의 꿈입뉘돠~ 훠훠훠~

中 바짝 껴안는 文 대통령..""높은 산봉우리"" ""중국몽, 모두의 꿈""
https://news.v.daum.net/v/20171215133001823

文, 시진핑에 ""아시아의 역할""..美 거북한 얘기 쏟아냈다
https://news.v.daum.net/v/20210420114119502"
318,이런 학교가 한국의 보통학교여야 하는데..
319,인도 남쪽 바다에 떨어졌다는데..
320,중국몽 꿈꾸는 그 자 머리 위로 떨어지면  그 꿈이 실현되는 거 아닌가? 물론 우리 모두의 꿈이기도 하고
321,중국은 저렇게 일 저질러 놓고 신장 위구르 행사 참석 말라는 협박이나 하고 있네 . . .
322,하나님 있는 그곳 갔다 돌아오는 천사
323,제발 중국 상해 베이징으로 떨어져라~
324,"22.5톤인줄 어케 알지?

중력가속도와 떨어지는속도로 추정하나?

근데 떨어지는 위치는 정확히 모른다

이상한데 ?"
325,역시 똥은 퍼질러 싸고 책임은 안지고...중꿔 다워..
326,너희들 머리 위로 떨어질일도 없나니 각자 할일이나 할지니라.
327,일본이 이 거대한 우주선물을 예약했답니다
328,"지구를  코로나19  바이러스로 멍들게 하더니 이제는 우주까지 나아가서 쓰레기를  지구로 투히하네
저들은   무슨 생각으로 살아갈까
인간이기를 거부하는 중국 같다"
329,뉴욕으로 떨어져봐야 정신차리지
330,진짜중국으로떨어져서 제발
331,우리 혼자서는 어디에 떨어질지 알아낼 능력이 없는 건가?
332,시진핑관저에떨어저시진핑이꽥하고죽길
333,일본동경에  쾅쾅
334,"다 떠나서  중국 백신 러시아 백신도  코로나  대응에  충분히 몫을  할  수  있어야  합니다.  유럽,영,미국  백신  쓸  수 없는  곳곳에  빠르게  접종되길 바랍니다."
